Status,Nome da obra no Brasil,Série,Lançamento brasileiro,Título original,Lançamento original,Desenvolvimento,Publicação,Lançamento em revista/jornal,Archive ID,Preservador,Link para gameplay,Screenshots,Descrição do jogo,YouTube ID,Filename base
OK,Desenhando Futebol com Daniel Azulay,Melhoramentos,1998,,,Paradigma Editora,Melhoramentos,,desenhando-futebol-com-daniel-azulay,,,https://vinizinho.net/projects/cd-archive/figures/scans/scan178.png,,nan,nan
OK,Turma da Mônica: Print Studio,Melhoramentos,2002,,,KIQ Software,Melhoramentos,,colecao-divertida-turma-da-monica-print-studio,Games&Cigarettes,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan103.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan184.png",,nan,nan
OK,Chico Bento: Print Studio,Melhoramentos,,,,KIQ Software,Melhoramentos,,printstudiocb,MediaArchiveBR2012,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan124.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan177.png",,nan,nan
OK,O Mundo de Sofia,Melhoramentos,,,1998,The MultiMedia Corporation,Melhoramentos,,o-mundo-de-sophia,Rique Sampaio,,https://vinizinho.net/projects/cd-archive/figures/scans/scan216.png,,nan,nan
OK,Museu do Louvre para Crianças,Melhoramentos,1998,,,Melhoramentos,Melhoramentos,,o-museu-louvre-para-criancas,Felipe Barbosa,,https://vinizinho.net/projects/cd-archive/figures/scans/scan124.png,,nan,nan
PERDIDO,Meu Amigo Sol,Melhoramentos,,,,Informark,Melhoramentos,,,,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan150.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan190.png",,nan,nan
PERDIDO,BR105 - Uma grande aventura pelas estradas do Brasil,Melhoramentos,,,,,Melhoramentos,,,,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan36.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan150.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan220.png",,nan,nan
PERDIDO,Eletricidade e Ímãs,Melhoramentos,,,,,Melhoramentos,,,,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan36.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan150.png",,nan,nan
PERDIDO,Brincando e Aprendendo Vol. 1,Melhoramentos,,,,Z-Movie,Melhoramentos,,,,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan36.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan100.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan150.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan201.png",,nan,nan
OK,Perdido na Amazônia,Melhoramentos,1996,,,Tabuleiro da Baiana,Melhoramentos,,perdido-na-amazonia,Rique Sampaio,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan36.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan150.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan201.png",,nan,nan
PERDIDO,Luz - Experiências Incríveis de Ilusão e Óptica,Melhoramentos,,,,Ex-Nihil Multimídia,Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/scan172.png,,nan,nan
OK,Flicts,Melhoramentos,1994,,,JCS Computação Gráfica,Melhoramentos,,flicts_cd,Alma Pampa,https://www.youtube.com/watch?v=3DqkF7gqrw0,,,3DqkF7gqrw0,3DqkF7gqrw0
PERDIDO,O Pequeno Planeta Perdido,Melhoramentos,,,,Promesso Multimídia,Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/scan28.png,,nan,nan
,Seção Divertire Melhoramentos,,,,,,,,,,,,,nan,nan
OK,A Montanha do Tesouro,Divertire Melhoramentos,1997,Treasure MathStorm!,1996,Softkey Multimedia Inc.,Divertire Melhoramentos,,a-montanha-do-tesouro-1997-pt-br-ccd,Games&Cigarettes,https://www.youtube.com/watch?v=95M7_ouZah4,"https://vinizinho.net/projects/cd-archive/figures/scans/scan117.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan55.png",,95M7_ouZah4,95M7_ouZah4
OK,SuperGênios: NumerAmigos,Divertire Melhoramentos,1997,Super Solvers: Outnumbered!,1996,The Learning Company,Divertire Melhoramentos,,numeramigos,Do Baú Games,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan117.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan52.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan55.png",,nan,nan
OK,Operação Netuno,Divertire Melhoramentos,1997,Operation Neptune,1991,The Learning Company,Divertire Melhoramentos,,Operao_Netuno_1997_PTBR_BIN,Games&Cigarettes,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan38.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan117.png,",,nan,nan
OK,Encantando Vol. 2,Divertire Melhoramentos,2000,,,Ex-Nihil Multimídia,Divertire Melhoramentos,,encantando_vol2,"subversylvia, kriko01",,,,nan,nan
PERDIDO,Encantando Vol. 3,Divertire Melhoramentos,2001,,,Ex-Nihil Multimídia,Divertire Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/screenshots/encantando_3.png,"(<a href=""https://web.archive.org/web/20031223023815/http://www.exnihil.com.br/pculturais/index.html"">fonte</a>)",nan,nan
OK,Arthur Pré,Divertire Melhoramentos,2006,Arthur's Preschool,2000,"Human Code, Inc",Divertire Melhoramentos,,arthur-pre,,,,,nan,nan
OK,Arthur 1ª Série,Divertire Melhoramentos,,Arthur's First Grade,2002,"Human Code, Inc",Divertire Melhoramentos,,arthur-2-ano,Daniel Gravina,,,,nan,nan
OK,Arthur 2ª Série,Divertire Melhoramentos,2003,Arthur's Second Grade,2002,The Learning Company,Divertire Melhoramentos,,arthur-segunda-serie,Naomy B,,,,nan,nan
OK,Batman: Justiça em Jogo,Divertire Melhoramentos,2005,Batman: Justice Unbalanced,2003,The Learning Company,Divertire Melhoramentos,,batman-justica-em-jogo,Gabriel T.,https://www.youtube.com/watch?v=KjcRj6Wb_1U&t=6886s,,,KjcRj6Wb_1U,KjcRj6Wb_1U
OK,Os Caça-Pistas 3ª Série,Divertire Melhoramentos,,The ClueFinders 3rd Grade Adventures: The Mystery of Mathra,1997,The Learning Company,Divertire Melhoramentos,,caca-pistas-3a-serie,Naomy B.,https://www.youtube.com/watch?v=UVB4nWBWwN4,,,UVB4nWBWwN4,UVB4nWBWwN4
OK,Os Caça-Pistas 4ª Série,Divertire Melhoramentos,,The ClueFinders 4th Grade Adventures: Puzzle of the Pyramid,1998,The Learning Company,Divertire Melhoramentos,,tcf-4g,Rogell Paradox,https://www.youtube.com/watch?v=gSQYXiCD0Bg,,,gSQYXiCD0Bg,gSQYXiCD0Bg
OK,Os Caça-Pistas 5ª Série,Divertire Melhoramentos,,The ClueFinders 5th Grade Adventures: Secret of the Living Volcano,1999,The Learning Company,Divertire Melhoramentos,,tcf-5g,,https://www.youtube.com/watch?v=_z2NESY-zFw,,,_z2NESY-zFw,_z2NESY-zFw
OK,Os Caça-Pistas 6ª Série,Divertire Melhoramentos,,The ClueFinders 6th Grade Adventures: The Empire of the Plant People,1999,The Learning Company,Divertire Melhoramentos,,tcf-6g,,https://www.youtube.com/watch?v=6KlVBNKECT4,,,6KlVBNKECT4,6KlVBNKECT4
OK,Coelho Sabido Maternal,Divertire Melhoramentos,1999,Reader Rabbit Toddler,,The Learning Company,Divertire Melhoramentos,,coelho-sabido-maternal,,https://www.youtube.com/watch?v=g12b1H69bfM,https://vinizinho.net/projects/cd-archive/figures/scans/scan210.png,,g12b1H69bfM,g12b1H69bfM
OK,Coelho Sabido Pré,Divertire Melhoramentos,1999,Reader Rabbit Kindergarten,1998,The Learning Company,Divertire Melhoramentos,,csabido_pre,,https://www.youtube.com/watch?v=f19nQAbW7Pk&t=8306s,,,f19nQAbW7Pk,f19nQAbW7Pk
OK,Coelho Sabido Pré na Cidade dos Balões,Divertire Melhoramentos,2002,Reader Rabbit Kindergarten: Bounce Down in Balloon Town!,2001,The Learning Company,Divertire Melhoramentos,,coelho-sabido-cidade-baloes,,https://www.youtube.com/watch?v=heItRZAd3F0,,,heItRZAd3F0,heItRZAd3F0
OK,Coelho Sabido Jardim,Divertire Melhoramentos,1999,Reader Rabbit Preschool,1998,The Learning Company,Divertire Melhoramentos,,csabidojardim,,https://www.youtube.com/watch?v=V-oQ3liji48&t=4173s,,,V-oQ3liji48,V-oQ3liji48
OK,Coelho Sabido Jardim e a Estrela Cintilante,Divertire Melhoramentos,2002,Reader Rabbit Preschool: Sparkle Star Rescue,2001,The Learning Company,Divertire Melhoramentos,,coelho-sabido-estrela-cintilante,,https://www.youtube.com/watch?v=9sk1o1HF35M,,,9sk1o1HF35M,9sk1o1HF35M
OK,Coelho Sabido 1ª Série,Divertire Melhoramentos,1999,Reader Rabbit 1st Grade,1998,The Learning Company,Divertire Melhoramentos,,csabido_1serie,JujucaTjuca,https://www.youtube.com/watch?v=heU_OW2mTyo&t=1s,,,heU_OW2mTyo,heU_OW2mTyo
OK,Coelho Sabido 1ª Série na Nuvem da Alegria,Divertire Melhoramentos,2002,Reader Rabbit 1st Grade: Capers on Cloud Nine!,2001,The Learning Company,Divertire Melhoramentos,,coelho-sabido-nuvem-alegria,,https://www.youtube.com/watch?v=-f53ksK9C-s&t=4801s,,,-f53ksK9C-s,-f53ksK9C-s
OK,Coelho Sabido 2ª Série,Divertire Melhoramentos,1999,Reader Rabbit 2nd Grade,1998,The Learning Company,Divertire Melhoramentos,,csabido_2serie,JujucaTjuca,https://www.youtube.com/watch?v=vFV9boTPUaY&t=3397s,https://vinizinho.net/projects/cd-archive/figures/scans/scan98.png,,vFV9boTPUaY,vFV9boTPUaY
OK,Coelho Sabido 2ª Série na Terra do Queijo,Divertire Melhoramentos,2002,Reader Rabbit 2nd Grade: Mis-Cheese-ious Dreamship Adventures!,2001,The Learning Company,Divertire Melhoramentos,,coelho-sabido-terra-do-queijo,,https://www.youtube.com/watch?v=MgqGHRYcpIY,,,MgqGHRYcpIY,MgqGHRYcpIY
OK,Laura e o Segredo do Diamante,Divertire Melhoramentos,1998,Laura's Happy Adventures,1998,Ubi Soft Montreal,Divertire Melhoramentos,,laura_202111,Felizpe,,https://vinizinho.net/projects/cd-archive/figures/scans/scan89.png,,nan,nan
OK,Alex o Fazendeiro,Divertire Melhoramentos,1999,Alex Builds His Farm,1999,Ubi Soft Montreal,Divertire Melhoramentos,,alex_20211101,Felizpe,,,,nan,nan
OK,Hype The Time Quest,Divertire Melhoramentos,1999,Hype: The Time Quest,1999,Ubi Soft Montreal,Divertire Melhoramentos,,hype_20211101,Felizpe,,,,nan,nan
OK,Clifford: Pensando & Aprendendo,Divertire Melhoramentos,2004,Clifford The Big Red Dog: Thinking Adventures,2000,Scholastic Inc.,Divertire Melhoramentos,,clifford_pensando_e_aprendendo,Pedro Roesler Ré,https://www.youtube.com/watch?v=pnBrVdVxdjc,,,pnBrVdVxdjc,pnBrVdVxdjc
OK,Achados e Perdidos: Fantasia,Divertire Melhoramentos,2003,I Spy: Fantasy,2003,Scholastic Inc.,Divertire Melhoramentos,,achados-e-perdido-fantasia,hedfulkrobe,https://www.youtube.com/watch?v=5QScRYRtDeU,,,5QScRYRtDeU,5QScRYRtDeU
PERDIDO,Pokémon Project Studio (Versão Vermelha),Divertire Melhoramentos,2001,Pokémon Project Studio (Red Version),1999,The Learning Company,Divertire Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/pokemon-project-studio-red.png,,nan,nan
PERDIDO,Pokémon Project Studio (Versão Azul),Divertire Melhoramentos,2001,Pokémon Project Studio (Blue Version),1999,The Learning Company,Divertire Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/pokemon-project-studio-blue.jpg,,nan,nan
PERDIDO,Rugrats: Os Anjinhos: O Filme: Desafios e Ação,Divertire Melhoramentos,1999,Rugrats Movie Activity Challenge,1998,Brøderbund,Divertire Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/rugrats.jpg,,nan,nan
PERDIDO,Rugrats: SuperAventuras,Divertire Melhoramentos,1999,Rugrats Adventure Game,1998,Brøderbund,Divertire Melhoramentos,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/rugrats.jpg,,nan,nan
,Seção Livros Vivos Brøderbund,,,,,,,,,,,,,nan,nan
OK,O Aniversário do Arthur,Livros Vivos Brøderbund,1998,Arthur's Birthday,1997,Brøderbund,Editora Delta,Série Livros Vivos,aniversario_arthur,Jujucatjuca,https://www.youtube.com/watch?v=42sv_Hdj_kk,https://vinizinho.net/projects/cd-archive/figures/scans/scan90.png,,42sv_Hdj_kk,42sv_Hdj_kk
OK,Os Ursos Berenstain: Dois Ursinhos Brigões,Livros Vivos Brøderbund,1998,The Berenstain Bears Get in a Fight,1995,Brøderbund,Editora Delta,Série Livros Vivos,os-ursos-berenstain-dois-ursinhos-brigoes,Daniel Cabral,https://www.youtube.com/watch?v=3V7R0ysIaP0,https://vinizinho.net/projects/cd-archive/figures/scans/scan69.png,,3V7R0ysIaP0,3V7R0ysIaP0
OK,Só Vovó e Eu,Livros Vivos Brøderbund,1998,Just Grandma and Me,1992,Brøderbund,Editora Delta,Série Livros Vivos,so_vovo_e_eu,Avellar,https://www.youtube.com/watch?v=S79s2co8g4A,https://vinizinho.net/projects/cd-archive/figures/scans/scan110.png,,S79s2co8g4A,S79s2co8g4A
OK,Stellaluna,Livros Vivos Brøderbund,1998,Stellaluna,1996,Brøderbund,Editora Delta,Série Livros Vivos,stellaluna-livros-vivos,,https://www.youtube.com/watch?v=_mXU_XQCaX8,,,_mXU_XQCaX8,_mXU_XQCaX8
,Seção 44 Bico Largo,,,,,,,,,,,,,nan,nan
OK,Osmar: A primeira fatia do pão-de-fôrma,44 Bico Largo,1997,,,44 Bico Largo,Byte & Brothers,Bugigangue nº 1,osmar_fatia,Yuunyanshi,https://www.youtube.com/watch?v=aJNxlvRmWZU,https://vinizinho.net/projects/cd-archive/figures/scans/scan132.png,"""Você já parou pra pensar em como se sente a primeira fatia do pão de forma? Isso mesmo, aquela que ninguém come, que sempre deixam de lado! Pois é isso que você vai descobrir nessa história emocionante, onde Osmar, a primeira fatia do pão de forma, e seu amigo Cookie tem a missão de encontrar a caixa de bombons."" (<a href=""https://web.archive.org/web/20040921101122/http://www.bytebrothers.com.br/detalhesn.asp?codigo=9187"">fonte</a>)",aJNxlvRmWZU,aJNxlvRmWZU
OK,Tarde Animada,44 Bico Largo,1999,,,44 Bico Largo,Byte & Brothers,Bugigangue nº 2,tarde-animada,Abelha_Mangava,https://www.youtube.com/watch?v=hgdNJwLD70w,,"""Junte-se a turma mais divertida da Internet e passe uma tarde brincando com personagens super legais! TARDE ANIMADA mistura um jogo adventure com vários tipos de joguinhos. Divirta-se passeando pelos pontos do clubinho Bugigangue! Comandando gustavinho, você encontra todos os personagens, conversa com todos eles e escolhe com quem quer brincar! É como se você pudesse passar uma tarde com seus amigos da Bugigangue! Cada um deles tem um joguinho diferente! Você pode brincar de tiro ao alvo, disputa de pênaltis, cozinheiro, cientista louco e muito mais!"" (<a href=""https://web.archive.org/web/20040919081749/http://www.bytebrothers.com.br/detalhesn.asp?codigo=9205"">fonte</a>)",hgdNJwLD70w,hgdNJwLD70w
OK,Caxy Gambá encontra o Monstruário,44 Bico Largo,2000,,,44 Bico Largo,Byte & Brothers,,caxy-gamba-encontra-o-monstruario,,https://www.youtube.com/watch?v=ijr3611a_os,,,ijr3611a_os,ijr3611a_os
OK,Os 7 Invasores,44 Bico Largo,1998,,,44 Bico Largo,Byte & Brothers,,os-7-invasores_202308,Abelha_Mangava,https://www.youtube.com/watch?v=ubhFfezFal4,https://vinizinho.net/projects/cd-archive/figures/scans/scan45.png,"""Sete simpáticos Extra Terrestres desembarcam em uma cidade do interior para ir a um show de rock. Mas, algumas pessoas acreditam que eles chegaram para dominar o planeta! Tudo pode acontecer nesta divertida história interplanetária, narrada por Gustavinho, astro de O Enigma da Esfinge. Tenha um contato imediato de sétimo grau com os Sete Invasores, uma aventura cheia de telas galacticamente animadas e atividades de outro mundo...."" (<a href=""https://web.archive.org/web/20040827210647/http://www.bytebrothers.com.br/detalhesn.asp?codigo=9114"">fonte</a>)",ubhFfezFal4,ubhFfezFal4
OK,Monstros e Monstrengos,44 Bico Largo,,,,44 Bico Largo,Byte & Brothers,,monstros-e-monstrengos,Fábio Souza,,https://vinizinho.net/projects/cd-archive/figures/screenshots/monstros-monstrengos.png,"""Nossos Monstros e Monstrengos tem duas máquinas de fazer monstros: como uma delas, você poderá criar monstros de corpo inteiro, e com a outra, cria cabeças. Você pode criar mais de 20.000.000 monstros diferentes, dar o nome que quisere imprimir! Monstros e Monstrengos também traz uma enciclopédia para você ficar sabendo tudo sobre as mais famosas criaturas sobrenaturais, incluido o ET de Varginha, o Chupacabra, Fredi Krugri e Frankstein! Além disso, você ainda pode se divertir com o Centro-De-Atividades-Assombrosas e joguinhos de ação que vão arrepiar seus cabelos!"" (<a href=""https://web.archive.org/web/20040920083928/http://www.bytebrothers.com.br/detalhesn.asp?codigo=759203485"">fonte</a>)",nan,nan
,Seção Sítio do Picapau Amarelo,,,,,,,,,,,,,nan,nan
OK,Novas Reinações de Narizinho no Reino das Águas Claras,Sítio do Picapau Amarelo,2001,,,PAM Comércio Planejamento e Editora,,Coleção Sítio do Picapau Amarelo,novas-reinacoes,N64Player,https://www.youtube.com/watch?v=t1IjYZLlYu8,,,t1IjYZLlYu8,t1IjYZLlYu8
OK,Geografia de Dona Benta,Sítio do Picapau Amarelo,2002,,,PAM Comércio Planejamento e Editora,,Coleção Sítio do Picapau Amarelo,geografia_dona_benta,N64Player,https://www.youtube.com/watch?v=7QuJUZh_edI,,,7QuJUZh_edI,7QuJUZh_edI
OK,Calendário da Turma do Sítio,Sítio do Picapau Amarelo,2002,,,PAM Comércio Planejamento e Editora,,Coleção Sítio do Picapau Amarelo,calendario_turma_sitio,,https://www.youtube.com/watch?v=hRsoOpiSPdE,,,hRsoOpiSPdE,hRsoOpiSPdE
OK,Emília e a Reforma da Natureza,Sítio do Picapau Amarelo,2002,,,PAM Comércio Planejamento e Editora,,Coleção Sítio do Picapau Amarelo,emilia_reforma_natureza,,https://www.youtube.com/watch?v=rR9GYehovyM,https://vinizinho.net/projects/cd-archive/figures/scans/scan182.png,,rR9GYehovyM,rR9GYehovyM
OK,Caçadas de Pedrinho,Sítio do Picapau Amarelo,2002,,,PAM Comércio Planejamento e Editora,,Coleção Sítio do Picapau Amarelo,cacadas_de_pedrinho,N64Player,https://www.youtube.com/watch?v=MXMgNLl53vw,"https://vinizinho.net/projects/cd-archive/figures/scans/scan39.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan144.png",,MXMgNLl53vw,MXMgNLl53vw
OK,A Nova Aritmética de Emília,Sítio do Picapau Amarelo,2002,,,PAM Comércio Planejamento e Editora,,Coleção Sítio do Picapau Amarelo,a_nova_artimetica_de_emilia,N64Player,https://www.youtube.com/watch?v=T03cSgnKa-I,"https://vinizinho.net/projects/cd-archive/figures/scans/scan164.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan200.png",,T03cSgnKa-I,T03cSgnKa-I
,Seção McDonalds,,,,,,,,,,,,,nan,nan
OK,O Shaky Sumiu!,McDonalds,2003,,,Tenda Digital e Creataworld,McDonalds,McDonalds Super Jogos Vol. 1,shakysumiu,,https://www.youtube.com/watch?v=MqWaVpOw13w,,,MqWaVpOw13w,MqWaVpOw13w
OK,Ronald McDonald Pergunta,McDonalds,2003,,,Tenda Digital e Creataworld,McDonalds,McDonalds Super Jogos Vol. 2,mcdonalds-superjogos-2,,https://www.youtube.com/watch?v=8g4wgAhdxm4,,,8g4wgAhdxm4,8g4wgAhdxm4
OK,A Ilha dos Ogo Pogos,McDonalds,2003,,,Tenda Digital e Creataworld,McDonalds,McDonalds Super Jogos Vol. 3,mcdonalds-superjogos-3,Sabrina S,https://www.youtube.com/watch?v=L6XxfNjNKms,,,L6XxfNjNKms,L6XxfNjNKms
OK,Divertrônicos Divertidos,McDonalds,2003,,,Tenda Digital e Creataworld,McDonalds,McDonalds Super Jogos Vol. 4,mcdonalds-superjogos-4,,https://www.youtube.com/watch?v=WTcKGUDVeUg,,,WTcKGUDVeUg,WTcKGUDVeUg
OK,O Resgate dos Bichos (Disco 1),McDonalds,2004,,,Continuum Entertainment,McDonalds,,o-resgate-dos-bichos-pt-br,,,,,nan,nan
OK,O Resgate dos Bichos (Disco 2),McDonalds,2004,,,Continuum Entertainment,McDonalds,,mcdonalds-resgate-2,,,,,nan,nan
,Seção Mundo da Criança,,,,,,,,,,,,,nan,nan
OK,Mundo da Criança: Era uma Vez Vol. 1,Mundo da Criança,2003,,,Editora Delta,Editora Delta,,mundo-da-crianca-era-uma-vez-vol.-1,hedfulkrobe,https://www.youtube.com/watch?v=MayGHGVHonc,,,MayGHGVHonc,MayGHGVHonc
OK,Mundo da Criança: Conheça os Bichos Vol. 1,Mundo da Criança,2003,,,Editora Delta,Editora Delta,,mundo-da-crianca-conheca-os-bichos-vol.-1,hedfulkrobe,https://www.youtube.com/watch?v=Ahk7e-l0Ki0,,,Ahk7e-l0Ki0,Ahk7e-l0Ki0
OK,Mundo da Criança: Conheça os Bichos Vol. 2,Mundo da Criança,2003,,,Editora Delta,Editora Delta,,captura-de-tela-2021-09-18-170434,Baú da Memória Games,https://www.youtube.com/watch?v=J2Uv3y6S-7w,,,J2Uv3y6S-7w,J2Uv3y6S-7w
PERDIDO,Mundo da Criança: Vivendo em nosso Planeta Incrível,Mundo da Criança,,,,Editora Delta,Editora Delta,,,,,,,nan,nan
PERDIDO,Mundo da Criança: Crianças ao Redor do Mundo,Mundo da Criança,,,,Editora Delta,Editora Delta,,,,,,,nan,nan
PERDIDO,Mundo da Criança: Grandes Aventuras,Mundo da Criança,,,,Editora Delta,Editora Delta,,,,,,,nan,nan
PERDIDO,Mundo da Criança: Primeiros Passos,Mundo da Criança,,,,Editora Delta,Editora Delta,,,,,,,nan,nan
,Seção Byte & Brothers,,,,,,,,,,,,,nan,nan
OK,Iniciando,Byte & Brothers,1996,,,Byte & Brothers,Byte & Brothers,,iniciando-aprenda-brincando,,https://www.youtube.com/watch?v=AGzhOn1_Rzk,"https://vinizinho.net/projects/cd-archive/figures/scans/scan68.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan115.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan122.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan147.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan148.png",,AGzhOn1_Rzk,AGzhOn1_Rzk
OK,Calculando,Byte & Brothers,1996,,,Byte & Brothers,Byte & Brothers,,calculando_202408,,,https://vinizinho.net/projects/cd-archive/figures/scans/scan49.png,"""Você será o piloto de uma grande equipe. Participe da corrida dos campeões e monte o carro mais potente. São oito atividades, com níveis de dificuldade diferentes, que possibilita a criação de seus próprios materiais, além da impressão das atividades.""",nan,nan
OK,Rabiscando,Byte & Brothers,1996,,,Byte & Brothers,Byte & Brothers,,Rabiscando,Games&Cigarettes,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan68.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan94.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan115.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan149.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan166.png",,nan,nan
OK,Ortografando II: A Missão,Byte & Brothers,1997,,,Byte & Brothers,Byte & Brothers,,Ortografando_2_A_missao,Games&Cigarettes,https://www.youtube.com/watch?v=ZU6vhQSW1GE,"https://vinizinho.net/projects/cd-archive/figures/scans/scan68.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan115.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan122.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan147.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan148.png","""Um animado jogo de ortografia. Mais de 50.000 cópias vendidas! Prêmio Multimídia de melhor Interatividade e navegação pela ABES (Associação Brasileira de Empresas de Software)."" (<a href=""https://web.archive.org/web/20040823193952/http://www.bytebrothers.com.br/detalhesn.asp?codigo=7"">fonte</a>)",ZU6vhQSW1GE,ZU6vhQSW1GE
OK,Urânio 235,Byte & Brothers,,,,Byte & Brothers,Byte & Brothers,,image_20190927,Games&Cigarettes,,,"""Aprender Química ficou muito mais fácil! Envolva-se nessa fantástica aventura totalmente em 3D. Informe-se sobre átomos, matérias, substâncias,... Um CD-ROM com muito mistério e muita radioatividade para pessoas acima de 12 anos - Primeiro Adventure Nacional!""",nan,nan
OK,Criar & Montar: Cidade,Byte & Brothers,1996,,,MAC Vision,Byte & Brothers,,criar-montar-cidade,,https://www.youtube.com/watch?v=NAYx2cXPEv4,"https://vinizinho.net/projects/cd-archive/figures/scans/scan34.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan68.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan115.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan147.png",,NAYx2cXPEv4,NAYx2cXPEv4
OK,Criar & Montar: Medieval,Byte & Brothers,1996?,,,MAC Vision,Byte & Brothers,,criarmontarmedieval_201908,,,https://vinizinho.net/projects/cd-archive/figures/scans/scan122.png,,nan,nan
OK,Os Hubes,Byte & Brothers,1996,,,João Ranhel e cia.,Byte & Brothers,,os-hubes,GZ,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan68.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan74.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan147.png",,nan,nan
PERDIDO,Looney Tunes: Loucas Aventuras,Byte & Brothers,,,,,Byte & Brothers,,,,,https://vinizinho.net/projects/cd-archive/figures/scans/scan24.png,,nan,nan
PERDIDO,João & Maria e o Castelo Encantado,Byte & Brothers,,Hansel & Gretel and the Enchanted Castle,1995,"TerraGlyph Interactive Studios, L.P.",Byte & Brothers,,,,,"https://vinizinho.net/projects/cd-archive/figures/scans/scan33.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan68.png,https://vinizinho.net/projects/cd-archive/figures/scans/scan114.png",,nan,nan
